gene1,gene2
KCNMB1,KCNMB4
KCNMB2,KCNMB1
KCNMB2,KCNMB3
KCNMB2,KCNMB4
KCNMB3,KCNMB1
KCNMB3,KCNMB2
KCNMB3,KCNMB4
KCNMB4,KCNMB1
KCNMB4,KCNMB2
KCNMB4,KCNMB3
KCNN1,KCNN2
KCNN1,KCNN3
KCNN1,KCNN4
KCNN2,KCNN1
KCNN2,KCNN3
KCNN2,KCNN4
KCNN3,KCNN1
KCNN3,KCNN2
KCNN3,KCNN4
KCNN4,KCNN1
KCNN4,KCNN2
KCNN4,KCNN3
KCNQ1,KCNQ2
KCNQ1,KCNQ3
KCNQ1,KCNQ4
KCNQ2,KCNQ1
KCNQ2,KCNQ3
KCNQ2,KCNQ4
KCNQ3,KCNQ1
KCNQ3,KCNQ2
KCNQ3,KCNQ4
KCNQ4,KCNQ1
KCNQ4,KCNQ2
KCNQ4,KCNQ3
KCNS1,KCNB1
KCNS1,KCNB2
KCNS1,KCNF1
KCNS1,KCNG1
KCNS1,KCNG2
KCNS1,KCNS3
KCNS1,KCNV1
KCNS1,KCNV2
KCNS3,KCNB1
KCNS3,KCNB2
KCNS3,KCNF1
KCNS3,KCNG1
KCNS3,KCNG2
KCNS3,KCNS1
KCNS3,KCNV1
KCNS3,KCNV2
KCNV1,KCNB1
KCNV1,KCNB2
KCNV1,KCNF1
KCNV1,KCNG1
KCNV1,KCNG2
KCNV1,KCNS1
KCNV1,KCNS3
KCNV1,KCNV2
KCNV2,KCNB1
KCNV2,KCNB2
KCNV2,KCNF1
KCNV2,KCNG1
KCNV2,KCNG2
KCNV2,KCNS1
KCNV2,KCNS3
KCNV2,KCNV1
KCTD12,KCTD15
KCTD13,KCTD14
KCTD13,KCTD7
KCTD13,TNFAIP1
KCTD14,KCTD13
KCTD14,KCTD7
KCTD15,KCTD12
KCTD17,KCTD2
KCTD17,KCTD3
KCTD17,KCTD5
KCTD17,KCTD9
KCTD2,KCTD17
KCTD2,KCTD3
KCTD2,KCTD5
KCTD2,KCTD9
KCTD3,KCTD17
KCTD3,KCTD2
KCTD3,KCTD5
KCTD3,KCTD9
KCTD5,KCTD17
KCTD5,KCTD2
KCTD5,KCTD3
KCTD5,KCTD9
KCTD7,KCTD13
KCTD7,KCTD14
KCTD7,TNFAIP1
KCTD9,KCTD17
KCTD9,KCTD2
KCTD9,KCTD3
KCTD9,KCTD5
KDELR1,KDELR2
KDELR1,KDELR3
KDELR2,KDELR1
KDELR2,KDELR3
KDELR3,KDELR1
KDELR3,KDELR2
KDM1A,PAOX
KDM1A,SMOX
KDM2A,FBXL19
KDM2A,KDM7A
KDM2A,PHF8
KDM3A,JMJD1C
KDM3A,KDM3B
KDM3B,HR
KDM3B,JMJD1C
KDM3B,KDM3A
KDM4A,KDM4B
KDM4A,KDM4C
KDM4A,KDM4D
KDM4B,KDM4A
KDM4B,KDM4C
KDM4B,KDM4D
KDM4C,KDM4A
KDM4C,KDM4B
KDM4C,KDM4D
KDM4D,KDM4A
KDM4D,KDM4B
KDM4D,KDM4C
KDM5A,KDM5B
KDM5A,KDM5C
KDM5A,KDM5D
KDM5B,KDM5A
KDM5B,KDM5C
KDM5B,KDM5D
KDM5C,KDM5A
KDM5C,KDM5B
KDM5C,KDM5D
KDM5D,KDM5A
KDM5D,KDM5B
KDM5D,KDM5C
KDM6A,KDM6B
KDM6A,UTY
KDM6B,KDM6A
KDM6B,UTY
KDM7A,KDM2A
KDM7A,PHF2
KDM7A,PHF8
KDM8,HIF1AN
KDR,CSF1R
KDR,FGFR1
KDR,FGFR2
KDR,FGFR3
KDR,FGFR4
KDR,FLT1
KDR,FLT3
KDR,FLT4
KDR,KIT
KDR,PDGFRA
KDR,PDGFRB
KDR,RET
KDSR,DHRS3
KDSR,DHRS7
KDSR,DHRS7B
KDSR,HSD17B11
KDSR,RDH8
KEAP1,IPP
KEAP1,KLHL1
KEAP1,KLHL12
KEAP1,KLHL18
KEAP1,KLHL2
KEAP1,KLHL20
KEAP1,KLHL28
KEAP1,KLHL3
KEAP1,KLHL4
KEL,ECE1
KEL,ECE2
KEL,ECEL1
KEL,MME
KEL,MMEL1
KEL,PHEX
KERA,ASPN
KERA,BGN
KERA,DCN
KERA,ECM2
KERA,FMOD
KERA,LUM
KERA,OMD
KERA,PODNL1
KERA,PRELP
KHDRBS1,KHDRBS2
KHDRBS1,KHDRBS3
KHDRBS1,QKI
KHDRBS2,KHDRBS1
KHDRBS2,KHDRBS3
KHDRBS2,QKI
KHDRBS2,SF1
KHDRBS3,KHDRBS1
KHDRBS3,KHDRBS2
KHDRBS3,QKI
KHDRBS3,SF1
KHNYN,N4BP1
KHNYN,NYNRIN
KHNYN,ZC3H12A
KHSRP,FUBP1
KHSRP,FUBP3
KIAA0319,KIAA0319L
KIAA0319L,KIAA0319
KIF11,KIF13A
KIF11,KIF13B
KIF11,KIF14
KIF11,KIF17
KIF11,KIF1A
KIF11,KIF1B
KIF11,KIF3A
KIF11,KIF3B
KIF11,KIF3C
KIF13A,KIF11
KIF13A,KIF13B
KIF13A,KIF14
KIF13A,KIF16B
KIF13A,KIF17
KIF13A,KIF1A
KIF13A,KIF1B
KIF13A,KIF1C
KIF13A,KIF3A
KIF13A,KIF3B
KIF13A,KIF3C
KIF13B,KIF11
KIF13B,KIF13A
KIF13B,KIF14
KIF13B,KIF16B
KIF13B,KIF17
KIF13B,KIF1A
KIF13B,KIF1B
KIF13B,KIF1C
KIF13B,KIF3A
KIF13B,KIF3B
KIF13B,KIF3C
KIF14,KIF11
KIF14,KIF13A
KIF14,KIF13B
KIF14,KIF16B
KIF14,KIF17
KIF14,KIF1A
KIF14,KIF1B
KIF14,KIF1C
KIF14,KIF3A
KIF14,KIF3B
KIF14,KIF3C
KIF15,CENPE
KIF15,KIF5A
KIF15,KIF5B
KIF15,KIF5C
KIF15,KIF9
KIF16B,KIF13A
KIF16B,KIF13B
KIF16B,KIF14
KIF16B,KIF17
KIF16B,KIF1A
KIF16B,KIF1B
KIF16B,KIF1C
KIF16B,KIF3A
KIF16B,KIF3B
KIF16B,KIF3C
KIF17,KIF11
KIF17,KIF13A
KIF17,KIF13B
KIF17,KIF14
KIF17,KIF16B
KIF17,KIF1A
KIF17,KIF1B
KIF17,KIF1C
KIF17,KIF3A
KIF17,KIF3B
KIF17,KIF3C
KIF18A,KIF18B
KIF18A,KIF21B
KIF18A,KIF22
KIF18A,KIF4A
KIF18B,KIF18A
KIF18B,KIF21B
KIF18B,KIF22
KIF18B,KIF4A
KIF1A,KIF11
KIF1A,KIF13A
KIF1A,KIF13B
KIF1A,KIF14
KIF1A,KIF16B
KIF1A,KIF17
KIF1A,KIF1B
KIF1A,KIF1C
KIF1A,KIF3A
KIF1A,KIF3B
KIF1A,KIF3C
KIF1B,KIF11
KIF1B,KIF13A
KIF1B,KIF13B
KIF1B,KIF14
KIF1B,KIF16B
KIF1B,KIF17
KIF1B,KIF1A
KIF1B,KIF1C
KIF1B,KIF3A
KIF1B,KIF3B
KIF1B,KIF3C
KIF1C,KIF13A
KIF1C,KIF13B
KIF1C,KIF14
KIF1C,KIF16B
KIF1C,KIF17
KIF1C,KIF1A
KIF1C,KIF1B
KIF1C,KIF3A
KIF1C,KIF3B
KIF1C,KIF3C
KIF20A,KIF20B
KIF20A,KIF23
KIF20B,KIF20A
KIF20B,KIF23
KIF20B,KIF5A
KIF20B,KIF5B
KIF20B,KIF5C
KIF21B,KIF18A
KIF21B,KIF18B
KIF21B,KIF22
KIF21B,KIF4A
KIF22,KIF18A
KIF22,KIF18B
KIF22,KIF21B
KIF22,KIF4A
KIF23,CENPE
KIF23,KIF20A
KIF23,KIF20B
KIF24,KIF2A
KIF24,KIF2C
KIF25,KIFC1
KIF25,KIFC3
KIF2A,KIF24
KIF2A,KIF2C
KIF2C,KIF24
KIF2C,KIF2A
KIF3A,KIF11
KIF3A,KIF13A
KIF3A,KIF13B
KIF3A,KIF14
KIF3A,KIF16B
KIF3A,KIF17
KIF3A,KIF1A
KIF3A,KIF1B
KIF3A,KIF1C
KIF3A,KIF3B
KIF3A,KIF3C
KIF3B,KIF11
KIF3B,KIF13A
KIF3B,KIF13B
KIF3B,KIF14
KIF3B,KIF16B
KIF3B,KIF17
KIF3B,KIF1A
KIF3B,KIF1B
KIF3B,KIF1C
KIF3B,KIF3A
KIF3B,KIF3C
KIF3C,KIF11
KIF3C,KIF13A
KIF3C,KIF13B
KIF3C,KIF14
KIF3C,KIF16B
KIF3C,KIF17
KIF3C,KIF1A
KIF3C,KIF1B
KIF3C,KIF1C
KIF3C,KIF3A
KIF3C,KIF3B
KIF4A,KIF18A
KIF4A,KIF18B
KIF4A,KIF21B
KIF4A,KIF22
KIF5A,CENPE
KIF5A,KIF15
KIF5A,KIF20B
KIF5A,KIF5B
KIF5A,KIF5C
KIF5A,KIF9
KIF5B,CENPE
KIF5B,KIF15
KIF5B,KIF20B
KIF5B,KIF5A
KIF5B,KIF5C
KIF5B,KIF9
KIF5C,CENPE
KIF5C,KIF15
KIF5C,KIF20B
KIF5C,KIF5A
KIF5C,KIF5B
KIF5C,KIF9
KIF9,CENPE
KIF9,KIF15
KIF9,KIF5A
KIF9,KIF5B
KIF9,KIF5C
KIFC1,KIF25
KIFC1,KIFC3
KIFC3,KIF25
KIFC3,KIFC1
KIR2DL1,KIR2DL3
KIR2DL1,KIR2DL4
KIR2DL1,KIR3DL1
KIR2DL1,KIR3DL3
KIR2DL1,LILRA1
KIR2DL1,LILRA2
KIR2DL1,LILRA4
KIR2DL1,LILRB1
KIR2DL1,LILRB2
KIR2DL1,LILRB3
KIR2DL1,LILRB4
KIR2DL1,LILRB5
KIR2DL3,GP6
KIR2DL3,IGSF1
KIR2DL3,KIR2DL1
KIR2DL3,KIR2DL4
KIR2DL3,KIR3DL1
KIR2DL3,KIR3DL3
KIR2DL3,LILRA1
KIR2DL3,LILRA2
KIR2DL3,LILRA4
KIR2DL3,LILRB1
KIR2DL3,LILRB2
KIR2DL3,LILRB3
KIR2DL3,LILRB4
KIR2DL3,LILRB5
KIR2DL4,IGSF1
KIR2DL4,KIR2DL1
KIR2DL4,KIR2DL3
KIR2DL4,KIR3DL1
KIR2DL4,KIR3DL3
KIR2DL4,LILRA1
KIR2DL4,LILRA2
KIR2DL4,LILRA4
KIR2DL4,LILRB1
KIR2DL4,LILRB2
KIR2DL4,LILRB3
KIR2DL4,LILRB4
KIR2DL4,LILRB5
KIR3DL1,GP6
KIR3DL1,IGSF1
KIR3DL1,KIR2DL1
KIR3DL1,KIR2DL3
KIR3DL1,KIR2DL4
KIR3DL1,KIR3DL3
KIR3DL1,LILRA1
KIR3DL1,LILRA2
KIR3DL1,LILRA4
KIR3DL1,LILRA5
KIR3DL1,LILRB1
KIR3DL1,LILRB2
KIR3DL1,LILRB3
KIR3DL1,LILRB4
KIR3DL1,LILRB5
KIR3DL1,NCR1
KIR3DL3,GP6
KIR3DL3,IGSF1
KIR3DL3,KIR2DL1
KIR3DL3,KIR2DL3
KIR3DL3,KIR2DL4
KIR3DL3,KIR3DL1
KIR3DL3,LILRA1
KIR3DL3,LILRA2
KIR3DL3,LILRA4
KIR3DL3,LILRA5
KIR3DL3,LILRB1
KIR3DL3,LILRB2
KIR3DL3,LILRB3
KIR3DL3,LILRB4
KIR3DL3,LILRB5
KIR3DL3,NCR1
KIRREL1,NPHS1
KISS1R,GALR1
KISS1R,GALR2
KISS1R,GALR3
KIT,CSF1R
KIT,FGFR1
KIT,FGFR2
KIT,FGFR3
KIT,FGFR4
KIT,FLT1
KIT,FLT3
KIT,FLT4
KIT,KDR
KIT,PDGFRA
KIT,PDGFRB
KIT,RET
KL,LCT
KLC1,KLC2
KLC2,KLC1
KLF1,KLF12
KLF1,KLF15
KLF1,KLF2
KLF1,KLF3
KLF1,KLF4
KLF1,KLF5
KLF1,KLF6
KLF1,KLF7
KLF1,KLF8
KLF10,KLF11
KLF10,KLF13
KLF10,KLF14
KLF10,KLF9
KLF10,SP2
KLF10,SP3
KLF11,KLF10
KLF11,KLF13
KLF11,KLF14
KLF11,KLF9
KLF11,SP1
KLF11,SP2
KLF11,SP3
KLF11,SP4
KLF12,KLF1
KLF12,KLF15
KLF12,KLF2
KLF12,KLF3
KLF12,KLF4
KLF12,KLF5
KLF12,KLF6
KLF12,KLF7
KLF12,KLF8
KLF13,KLF10
KLF13,KLF11
KLF13,KLF14
KLF13,KLF9
KLF13,SP1
KLF13,SP2
KLF13,SP3
KLF13,SP4
KLF14,KLF10
KLF14,KLF11
KLF14,KLF13
KLF14,KLF9
KLF14,SP1
KLF14,SP2
KLF14,SP3
KLF14,SP4
KLF15,KLF1
KLF15,KLF12
KLF15,KLF2
KLF15,KLF3
KLF15,KLF4
KLF15,KLF5
KLF15,KLF6
KLF15,KLF7
KLF15,KLF8
KLF2,KLF1
KLF2,KLF12
KLF2,KLF15
KLF2,KLF3
KLF2,KLF4
KLF2,KLF5
KLF2,KLF6
KLF2,KLF7
KLF2,KLF8
KLF3,KLF1
KLF3,KLF12
KLF3,KLF15
KLF3,KLF2
KLF3,KLF4
KLF3,KLF5
KLF3,KLF6
KLF3,KLF7
KLF3,KLF8
KLF4,KLF1
KLF4,KLF12
KLF4,KLF15
KLF4,KLF2
KLF4,KLF3
KLF4,KLF5
KLF4,KLF6
KLF4,KLF7
KLF4,KLF8
KLF5,KLF1
KLF5,KLF12
KLF5,KLF15
KLF5,KLF2
KLF5,KLF3
KLF5,KLF4
KLF5,KLF6
KLF5,KLF7
KLF5,KLF8
KLF6,KLF1
KLF6,KLF12
KLF6,KLF15
KLF6,KLF2
KLF6,KLF3
KLF6,KLF4
KLF6,KLF5
KLF6,KLF7
KLF6,KLF8
KLF7,KLF1
KLF7,KLF12
KLF7,KLF15
KLF7,KLF2
KLF7,KLF3
KLF7,KLF4
KLF7,KLF5
KLF7,KLF6
KLF7,KLF8
KLF8,KLF1
KLF8,KLF12
KLF8,KLF15
KLF8,KLF2
KLF8,KLF3
KLF8,KLF4
KLF8,KLF5
KLF8,KLF6
KLF8,KLF7
KLF9,KLF10
KLF9,KLF11
KLF9,KLF13
KLF9,KLF14
KLF9,SP1
KLF9,SP2
KLF9,SP3
KLF9,SP4
KLHDC10,LZTR1
KLHDC2,HCFC1
KLHDC2,HCFC2
KLHDC3,HCFC1
KLHDC3,HCFC2
KLHL1,IPP
KLHL1,KEAP1
KLHL1,KLHL12
KLHL1,KLHL18
KLHL1,KLHL2
KLHL1,KLHL20
KLHL1,KLHL28
KLHL1,KLHL3
KLHL1,KLHL4
KLHL11,CCIN
KLHL12,IPP
KLHL12,KEAP1
KLHL12,KLHL1
KLHL12,KLHL18
KLHL12,KLHL2
KLHL12,KLHL20
KLHL12,KLHL28
KLHL12,KLHL3
KLHL12,KLHL4
KLHL18,IPP
KLHL18,KEAP1
KLHL18,KLHL1
KLHL18,KLHL12
KLHL18,KLHL2
KLHL18,KLHL20
KLHL18,KLHL28
KLHL18,KLHL3
KLHL18,KLHL4
KLHL2,IPP
KLHL2,KEAP1
KLHL2,KLHL1
KLHL2,KLHL12
KLHL2,KLHL18
KLHL2,KLHL20
KLHL2,KLHL28
KLHL2,KLHL3
KLHL2,KLHL4
KLHL20,IPP
KLHL20,KEAP1
KLHL20,KLHL1
KLHL20,KLHL12
KLHL20,KLHL18
KLHL20,KLHL2
KLHL20,KLHL28
KLHL20,KLHL3
KLHL20,KLHL4
KLHL21,ENC1
KLHL21,KLHL23
KLHL21,KLHL24
KLHL21,KLHL25
KLHL21,KLHL29
KLHL21,KLHL35
KLHL22,GAN
KLHL22,IVNS1ABP
KLHL22,KLHL26
KLHL22,KLHL36
KLHL22,KLHL9
KLHL23,ENC1
KLHL23,KLHL21
KLHL23,KLHL24
KLHL23,KLHL25
KLHL23,KLHL29
KLHL23,KLHL35
KLHL24,ENC1
KLHL24,KLHL21
KLHL24,KLHL23
KLHL24,KLHL25
KLHL24,KLHL29
KLHL24,KLHL35
KLHL25,ENC1
KLHL25,KLHL21
KLHL25,KLHL23
KLHL25,KLHL24
KLHL25,KLHL29
KLHL25,KLHL35
KLHL26,GAN
KLHL26,IVNS1ABP
KLHL26,KLHL22
KLHL26,KLHL36
KLHL26,KLHL9
KLHL28,IPP
KLHL28,KEAP1
KLHL28,KLHL1
KLHL28,KLHL12
KLHL28,KLHL18
KLHL28,KLHL2
KLHL28,KLHL20
KLHL28,KLHL3
KLHL28,KLHL4
KLHL29,ENC1
KLHL29,KLHL21
KLHL29,KLHL23
KLHL29,KLHL24
KLHL29,KLHL25
KLHL29,KLHL35
KLHL3,IPP
KLHL3,KEAP1
KLHL3,KLHL1
KLHL3,KLHL12
KLHL3,KLHL18
KLHL3,KLHL2
KLHL3,KLHL20
KLHL3,KLHL28
KLHL3,KLHL4
KLHL35,ENC1
KLHL35,KLHL21
KLHL35,KLHL23
KLHL35,KLHL24
KLHL35,KLHL25
KLHL35,KLHL29
KLHL36,GAN
KLHL36,KLHL22
KLHL36,KLHL26
KLHL36,KLHL9
KLHL4,IPP
KLHL4,KEAP1
KLHL4,KLHL1
KLHL4,KLHL12
KLHL4,KLHL18
KLHL4,KLHL2
KLHL4,KLHL20
KLHL4,KLHL28
KLHL4,KLHL3
KLHL41,KBTBD2
KLHL41,KBTBD4
KLHL41,KLHL7
KLHL7,KBTBD2
KLHL7,KLHL41
KLHL9,GAN
KLHL9,IVNS1ABP
KLHL9,KLHL22
KLHL9,KLHL26
KLHL9,KLHL36
KLK1,KLK2
KLK1,KLK3
KLK1,KLK5
KLK1,KLK7
KLK11,KLK12
KLK11,KLK13
KLK11,KLK14
KLK11,KLK15
KLK11,KLK6
KLK11,KLK8
KLK11,PRSS1
KLK11,PRSS2
KLK11,PRSS3
KLK12,KLK11
KLK12,KLK13
KLK12,KLK14
KLK12,KLK15
KLK12,KLK6
KLK12,KLK8
KLK12,PRSS1
KLK12,PRSS2
KLK12,PRSS3
KLK13,KLK11
KLK13,KLK12
KLK13,KLK14
KLK13,KLK15
KLK13,KLK6
KLK13,KLK8
KLK13,PRSS1
KLK13,PRSS2
KLK13,PRSS3
KLK14,KLK11
KLK14,KLK12
KLK14,KLK13
KLK14,KLK15
KLK14,KLK6
KLK14,KLK8
KLK14,PRSS1
KLK14,PRSS2
KLK14,PRSS3
KLK15,KLK11
KLK15,KLK12
KLK15,KLK13
KLK15,KLK14
KLK15,KLK6
KLK15,KLK8
KLK15,PRSS1
KLK15,PRSS2
KLK15,PRSS3
KLK2,KLK1
KLK2,KLK3
KLK2,KLK5
KLK2,KLK7
KLK3,KLK1
KLK3,KLK2
KLK3,KLK5
KLK3,KLK7
KLK5,KLK1
KLK5,KLK2
KLK5,KLK3
KLK5,KLK7
KLK6,KLK11
KLK6,KLK12
KLK6,KLK13
KLK6,KLK14
KLK6,KLK15
KLK6,KLK8
KLK6,PRSS1
KLK6,PRSS2
KLK6,PRSS3
KLK7,KLK1
KLK7,KLK2
KLK7,KLK3
KLK7,KLK5
KLK8,KLK11
KLK8,KLK12
KLK8,KLK13
KLK8,KLK14
KLK8,KLK15
KLK8,KLK6
KLK8,PRSS1
KLK8,PRSS2
KLK8,PRSS3
KLKB1,CORIN
KLKB1,F11
KLKB1,HPN
KLKB1,ST14
KLKB1,TMPRSS15
KLKB1,TMPRSS2
KLKB1,TMPRSS3
KLKB1,TMPRSS4
KLKB1,TMPRSS5
KLKB1,TMPRSS6
KLRB1,KLRF1
KLRC1,KLRC3
KLRC1,KLRD1
KLRC1,KLRK1
KLRC3,KLRC1
KLRC3,KLRD1
KLRD1,KLRC1
KLRD1,KLRC3
KLRD1,KLRK1
KLRF1,KLRB1
KLRK1,KLRC1
KLRK1,KLRD1
KMT2A,EZH1
KMT2A,EZH2
KMT2A,KMT2B
KMT2B,KMT2A
KPNA1,KPNA2
KPNA1,KPNA3
KPNA1,KPNA4
KPNA1,KPNA5
KPNA1,KPNA6
KPNA2,KPNA1
KPNA2,KPNA3
KPNA2,KPNA4
KPNA2,KPNA5
KPNA2,KPNA6
KPNA3,KPNA1
KPNA3,KPNA2
KPNA3,KPNA4
KPNA3,KPNA5
KPNA3,KPNA6
KPNA4,KPNA1
KPNA4,KPNA2
KPNA4,KPNA3
KPNA4,KPNA5
KPNA4,KPNA6
KPNA5,KPNA1
KPNA5,KPNA2
KPNA5,KPNA3
KPNA5,KPNA4
KPNA5,KPNA6
KPNA6,KPNA1
KPNA6,KPNA2
KPNA6,KPNA3
KPNA6,KPNA4
KPNA6,KPNA5
KRAS,GEM
KRAS,HRAS
KRAS,MRAS
KRAS,NRAS
KRAS,RALA
KRAS,RALB
KRAS,REM1
KRAS,RRAD
KRAS,RRAS
KRAS,RRAS2
KRBOX4,ZIM3
KREMEN1,KREMEN2
KREMEN2,KREMEN1
KRIT1,FRMD8
KRT1,KRT2
KRT1,KRT3
KRT1,KRT4
KRT1,KRT5
KRT1,KRT6A
KRT1,KRT6B
KRT1,KRT7
KRT1,KRT75
KRT1,KRT76
KRT1,KRT8
KRT10,KRT12
KRT10,KRT13
KRT10,KRT14
KRT10,KRT15
KRT10,KRT16
KRT10,KRT17
KRT10,KRT19
KRT10,KRT24
KRT10,KRT25
KRT10,KRT26
KRT10,KRT9
KRT12,KRT10
KRT12,KRT13
KRT12,KRT14
KRT12,KRT15
KRT12,KRT16
KRT12,KRT17
KRT12,KRT19
KRT12,KRT24
KRT12,KRT25
KRT12,KRT26
KRT12,KRT9
KRT13,KRT10
KRT13,KRT12
KRT13,KRT14
KRT13,KRT15
KRT13,KRT16
KRT13,KRT17
KRT13,KRT19
KRT13,KRT24
KRT13,KRT25
KRT13,KRT26
KRT13,KRT9
KRT14,KRT10
KRT14,KRT12
KRT14,KRT13
KRT14,KRT15
KRT14,KRT16
KRT14,KRT17
KRT14,KRT19
KRT14,KRT24
KRT14,KRT25
KRT14,KRT26
KRT14,KRT9
KRT15,KRT10
KRT15,KRT12
KRT15,KRT13
KRT15,KRT14
KRT15,KRT16
KRT15,KRT17
KRT15,KRT19
KRT15,KRT24
KRT15,KRT25
KRT15,KRT26
KRT15,KRT9
KRT16,KRT10
KRT16,KRT12
KRT16,KRT13
KRT16,KRT14
KRT16,KRT15
KRT16,KRT17
KRT16,KRT19
KRT16,KRT24
KRT16,KRT25
KRT16,KRT26
KRT16,KRT9
KRT17,KRT10
KRT17,KRT12
KRT17,KRT13
KRT17,KRT14
KRT17,KRT15
KRT17,KRT16
KRT17,KRT19
KRT17,KRT24
KRT17,KRT25
KRT17,KRT26
KRT17,KRT9
KRT18,KRT20
KRT18,KRT31
KRT18,KRT32
KRT18,KRT33A
KRT18,KRT33B
KRT18,KRT34
KRT18,KRT35
KRT18,KRT36
KRT18,KRT37
KRT18,KRT38
KRT19,KRT10
KRT19,KRT12
KRT19,KRT13
KRT19,KRT14
KRT19,KRT15
KRT19,KRT16
KRT19,KRT17
KRT19,KRT24
KRT19,KRT25
KRT19,KRT26
KRT19,KRT9
KRT2,KRT1
KRT2,KRT3
KRT2,KRT4
KRT2,KRT5
KRT2,KRT6A
KRT2,KRT6B
KRT2,KRT7
KRT2,KRT75
KRT2,KRT76
KRT2,KRT8
KRT20,KRT18
KRT20,KRT31
KRT20,KRT32
KRT20,KRT33A
KRT20,KRT33B
KRT20,KRT34
KRT20,KRT35
KRT20,KRT36
KRT20,KRT37
KRT20,KRT38
KRT24,KRT10
KRT24,KRT12
KRT24,KRT13
KRT24,KRT14
KRT24,KRT15
KRT24,KRT16
KRT24,KRT17
KRT24,KRT19
KRT24,KRT25
KRT24,KRT26
KRT24,KRT9
KRT25,KRT10
KRT25,KRT12
KRT25,KRT13
KRT25,KRT14
KRT25,KRT15
KRT25,KRT16
KRT25,KRT17
KRT25,KRT19
KRT25,KRT24
KRT25,KRT26
KRT25,KRT9
KRT26,KRT10
KRT26,KRT12
KRT26,KRT13
KRT26,KRT14
KRT26,KRT15
KRT26,KRT16
KRT26,KRT17
KRT26,KRT19
KRT26,KRT24
KRT26,KRT25
KRT26,KRT9
KRT3,KRT1
KRT3,KRT2
KRT3,KRT4
KRT3,KRT5
KRT3,KRT6A
KRT3,KRT6B
KRT3,KRT7
KRT3,KRT75
KRT3,KRT76
KRT3,KRT8
KRT31,KRT18
KRT31,KRT20
KRT31,KRT32
KRT31,KRT33A
KRT31,KRT33B
KRT31,KRT34
KRT31,KRT35
KRT31,KRT36
KRT31,KRT37
KRT31,KRT38
KRT32,KRT18
KRT32,KRT20
KRT32,KRT31
KRT32,KRT33A
KRT32,KRT33B
KRT32,KRT34
KRT32,KRT35
KRT32,KRT36
KRT32,KRT37
KRT32,KRT38
KRT33A,KRT18
KRT33A,KRT20
KRT33A,KRT31
KRT33A,KRT32
KRT33A,KRT33B
KRT33A,KRT34
KRT33A,KRT35
KRT33A,KRT36
KRT33A,KRT37
KRT33A,KRT38
KRT33B,KRT18
KRT33B,KRT20
KRT33B,KRT31
KRT33B,KRT32
KRT33B,KRT33A
KRT33B,KRT34
KRT33B,KRT35
KRT33B,KRT36
KRT33B,KRT37
KRT33B,KRT38
KRT34,KRT18
KRT34,KRT20
KRT34,KRT31
KRT34,KRT32
KRT34,KRT33A
KRT34,KRT33B
KRT34,KRT35
KRT34,KRT36
KRT34,KRT37
KRT34,KRT38
KRT35,KRT18
KRT35,KRT20
KRT35,KRT31
KRT35,KRT32
KRT35,KRT33A
KRT35,KRT33B
KRT35,KRT34
KRT35,KRT36
KRT35,KRT37
KRT35,KRT38
KRT36,KRT18
KRT36,KRT20
KRT36,KRT31
KRT36,KRT32
KRT36,KRT33A
KRT36,KRT33B
KRT36,KRT34
KRT36,KRT35
KRT36,KRT37
KRT36,KRT38
KRT37,KRT18
KRT37,KRT20
KRT37,KRT31
KRT37,KRT32
KRT37,KRT33A
KRT37,KRT33B
KRT37,KRT34
KRT37,KRT35
KRT37,KRT36
KRT37,KRT38
KRT38,KRT18
KRT38,KRT20
KRT38,KRT31
KRT38,KRT32
KRT38,KRT33A
KRT38,KRT33B
KRT38,KRT34
KRT38,KRT35
KRT38,KRT36
KRT38,KRT37
KRT4,KRT1
KRT4,KRT2
KRT4,KRT3
KRT4,KRT5
KRT4,KRT6A
KRT4,KRT6B
KRT4,KRT7
KRT4,KRT75
KRT4,KRT76
KRT4,KRT8
KRT5,KRT1
KRT5,KRT2
KRT5,KRT3
KRT5,KRT4
KRT5,KRT6A
KRT5,KRT6B
KRT5,KRT7
KRT5,KRT75
KRT5,KRT76
KRT5,KRT8
KRT6A,KRT1
KRT6A,KRT2
KRT6A,KRT3
KRT6A,KRT4
KRT6A,KRT5
KRT6A,KRT6B
KRT6A,KRT7
KRT6A,KRT75
KRT6A,KRT76
KRT6A,KRT8
KRT6B,KRT1
KRT6B,KRT2
KRT6B,KRT3
KRT6B,KRT4
KRT6B,KRT5
KRT6B,KRT6A
KRT6B,KRT7
KRT6B,KRT75
KRT6B,KRT76
KRT6B,KRT8
KRT7,KRT1
KRT7,KRT2
KRT7,KRT3
KRT7,KRT4
KRT7,KRT5
KRT7,KRT6A
KRT7,KRT6B
KRT7,KRT75
KRT7,KRT76
KRT7,KRT8
KRT75,KRT1
KRT75,KRT2
KRT75,KRT3
KRT75,KRT4
KRT75,KRT5
KRT75,KRT6A
KRT75,KRT6B
KRT75,KRT7
KRT75,KRT76
KRT75,KRT8
KRT76,KRT1
KRT76,KRT2
KRT76,KRT3
KRT76,KRT4
KRT76,KRT5
KRT76,KRT6A
KRT76,KRT6B
KRT76,KRT7
KRT76,KRT75
KRT76,KRT8
KRT8,KRT1
KRT8,KRT2
KRT8,KRT3
KRT8,KRT4
KRT8,KRT5
KRT8,KRT6A
KRT8,KRT6B
KRT8,KRT7
KRT8,KRT75
KRT8,KRT76
KRT81,KRT83
